essay_id,true_score,model,perturbation,group,orig_score,pert_score,shift,abs_shift
326B272D36A0,4,BERT,P1_lexical_formality,Stylistic,4.183658123016357,4.164506912231445,-0.01915121078491211,0.01915121078491211
4B30291A725D,4,BERT,P1_lexical_formality,Stylistic,4.834461212158203,4.717619895935059,-0.11684131622314453,0.11684131622314453
4662057D0A77,3,BERT,P1_lexical_formality,Stylistic,4.232630729675293,4.183308124542236,-0.04932260513305664,0.04932260513305664
E527586F851C,3,BERT,P1_lexical_formality,Stylistic,3.2847495079040527,3.270134925842285,-0.014614582061767578,0.014614582061767578
5F1CF4B91975,4,BERT,P1_lexical_formality,Stylistic,3.5388262271881104,3.544567346572876,0.005741119384765625,0.005741119384765625
F425F44374DD,4,BERT,P1_lexical_formality,Stylistic,4.118852615356445,4.147421836853027,0.02856922149658203,0.02856922149658203
5613F9FB2154,4,BERT,P1_lexical_formality,Stylistic,4.564401626586914,4.4730424880981445,-0.09135913848876953,0.09135913848876953
D14A82EE41BF,5,BERT,P1_lexical_formality,Stylistic,4.933341979980469,4.879006385803223,-0.054335594177246094,0.054335594177246094
8BFC5B17C5AF,3,BERT,P1_lexical_formality,Stylistic,3.057802200317383,3.0643813610076904,0.006579160690307617,0.006579160690307617
077DD935321C,4,BERT,P1_lexical_formality,Stylistic,4.076419830322266,4.105676651000977,0.029256820678710938,0.029256820678710938
AA994A6CAF65,4,BERT,P1_lexical_formality,Stylistic,4.650088787078857,4.4095001220703125,-0.24058866500854492,0.24058866500854492
6A2F708CAA8B,4,BERT,P1_lexical_formality,Stylistic,3.8546271324157715,3.8914692401885986,0.03684210777282715,0.03684210777282715
D59E1F10092B,4,BERT,P1_lexical_formality,Stylistic,3.614046096801758,3.5914697647094727,-0.022576332092285156,0.022576332092285156
354946A1CA46,5,BERT,P1_lexical_formality,Stylistic,4.995316505432129,4.89869499206543,-0.09662151336669922,0.09662151336669922
DA1C845AB04A,3,BERT,P1_lexical_formality,Stylistic,2.791506767272949,2.9316554069519043,0.14014863967895508,0.14014863967895508
743904BAD7E5,5,BERT,P1_lexical_formality,Stylistic,5.086613655090332,5.072850227355957,-0.013763427734375,0.013763427734375
3828201E7783,3,BERT,P1_lexical_formality,Stylistic,2.807111978530884,2.841897964477539,0.03478598594665527,0.03478598594665527
C30B52D6E340,3,BERT,P1_lexical_formality,Stylistic,2.9261136054992676,2.91937255859375,-0.006741046905517578,0.006741046905517578
57E2E8E20B45,3,BERT,P1_lexical_formality,Stylistic,2.7759172916412354,2.7638816833496094,-0.012035608291625977,0.012035608291625977
1D35A6980E7F,4,BERT,P1_lexical_formality,Stylistic,3.941535472869873,3.924811601638794,-0.0167238712310791,0.0167238712310791
41EF348E3016,3,BERT,P1_lexical_formality,Stylistic,2.88539981842041,2.862241506576538,-0.02315831184387207,0.02315831184387207
9F5A37599E7B,4,BERT,P1_lexical_formality,Stylistic,3.7248451709747314,3.68401837348938,-0.04082679748535156,0.04082679748535156
40CC76613B2D,4,BERT,P1_lexical_formality,Stylistic,4.4936418533325195,4.4755706787109375,-0.01807117462158203,0.01807117462158203
4000B8222A07,3,BERT,P1_lexical_formality,Stylistic,3.3374109268188477,3.2766449451446533,-0.060765981674194336,0.060765981674194336
2022539CFE3E,5,BERT,P1_lexical_formality,Stylistic,4.642335891723633,4.577162742614746,-0.06517314910888672,0.06517314910888672
15128715053E,3,BERT,P1_lexical_formality,Stylistic,3.905590772628784,3.9051032066345215,-0.0004875659942626953,0.0004875659942626953
E3830AB95CD7,5,BERT,P1_lexical_formality,Stylistic,4.9233880043029785,4.7968597412109375,-0.12652826309204102,0.12652826309204102
E92185894096,4,BERT,P1_lexical_formality,Stylistic,4.280359268188477,4.282833576202393,0.0024743080139160156,0.0024743080139160156
9B45D0A9E4C0,4,BERT,P1_lexical_formality,Stylistic,4.009687900543213,3.8921077251434326,-0.11758017539978027,0.11758017539978027
3DCD0C034E88,4,BERT,P1_lexical_formality,Stylistic,3.957703113555908,3.969996690750122,0.012293577194213867,0.012293577194213867
C7A316555DF7,4,BERT,P1_lexical_formality,Stylistic,3.7003650665283203,3.6454834938049316,-0.05488157272338867,0.05488157272338867
C161EEA83234,3,BERT,P1_lexical_formality,Stylistic,2.9959702491760254,2.956751823425293,-0.03921842575073242,0.03921842575073242
6B2C2AFDFC90,5,BERT,P1_lexical_formality,Stylistic,4.518770694732666,4.319868087768555,-0.19890260696411133,0.19890260696411133
2C42788D171D,4,BERT,P1_lexical_formality,Stylistic,3.7434167861938477,3.744779348373413,0.0013625621795654297,0.0013625621795654297
D5D31918A943,5,BERT,P1_lexical_formality,Stylistic,5.124607563018799,5.136013031005859,0.011405467987060547,0.011405467987060547
B0E93CC3E195,4,BERT,P1_lexical_formality,Stylistic,3.6865463256835938,3.702894449234009,0.01634812355041504,0.01634812355041504
66BD5DA864C8,4,BERT,P1_lexical_formality,Stylistic,4.160522937774658,4.157497406005859,-0.003025531768798828,0.003025531768798828
5FD1A8FB7F6C,4,BERT,P1_lexical_formality,Stylistic,3.906700372695923,3.933121681213379,0.026421308517456055,0.026421308517456055
29F3D2561639,4,BERT,P1_lexical_formality,Stylistic,3.7546772956848145,3.7313802242279053,-0.02329707145690918,0.02329707145690918
CB86EB780CF1,5,BERT,P1_lexical_formality,Stylistic,5.072514057159424,4.936452865600586,-0.1360611915588379,0.1360611915588379
9FCC32B37608,3,BERT,P1_lexical_formality,Stylistic,3.247134208679199,3.302931547164917,0.05579733848571777,0.05579733848571777
46425944AD00,4,BERT,P1_lexical_formality,Stylistic,4.583409309387207,4.505788803100586,-0.0776205062866211,0.0776205062866211
4B361B943DFD,3,BERT,P1_lexical_formality,Stylistic,4.4409499168396,4.360152244567871,-0.08079767227172852,0.08079767227172852
DE01C3FDCA0A,5,BERT,P1_lexical_formality,Stylistic,4.874541759490967,4.877259731292725,0.0027179718017578125,0.0027179718017578125
9DD7A21F7329,5,BERT,P1_lexical_formality,Stylistic,5.188161849975586,4.987875938415527,-0.2002859115600586,0.2002859115600586
570D8769BE33,4,BERT,P1_lexical_formality,Stylistic,3.7910146713256836,3.7814366817474365,-0.00957798957824707,0.00957798957824707
63E8EF40EF1D,5,BERT,P1_lexical_formality,Stylistic,4.9430131912231445,4.84706974029541,-0.09594345092773438,0.09594345092773438
AC71A062B952,4,BERT,P1_lexical_formality,Stylistic,4.687108516693115,4.55738639831543,-0.12972211837768555,0.12972211837768555
97CF45004451,4,BERT,P1_lexical_formality,Stylistic,3.2090306282043457,3.1981403827667236,-0.01089024543762207,0.01089024543762207
E3ED7398948E,5,BERT,P1_lexical_formality,Stylistic,4.635579586029053,4.658733367919922,0.02315378189086914,0.02315378189086914
2DFFBEFF2B10,3,BERT,P1_lexical_formality,Stylistic,2.9202792644500732,2.941779136657715,0.0214998722076416,0.0214998722076416
E5E3385C072A,4,BERT,P1_lexical_formality,Stylistic,4.9009013175964355,4.848742485046387,-0.05215883255004883,0.05215883255004883
2E2C32380220,4,BERT,P1_lexical_formality,Stylistic,4.414033889770508,4.337736129760742,-0.07629776000976562,0.07629776000976562
6926AE8EDFD6,5,BERT,P1_lexical_formality,Stylistic,5.059632301330566,5.052489280700684,-0.0071430206298828125,0.0071430206298828125
006FCE4404E3,4,BERT,P1_lexical_formality,Stylistic,4.7555928230285645,4.718396186828613,-0.03719663619995117,0.03719663619995117
F068FD4A28D5,2,BERT,P1_lexical_formality,Stylistic,2.970425844192505,2.9791743755340576,0.008748531341552734,0.008748531341552734
3EE7CF68EFAA,3,BERT,P1_lexical_formality,Stylistic,3.399897813796997,3.416317939758301,0.01642012596130371,0.01642012596130371
3C5FF86E8D90,5,BERT,P1_lexical_formality,Stylistic,4.329770088195801,4.288818836212158,-0.04095125198364258,0.04095125198364258
B8EB9AC4606F,4,BERT,P1_lexical_formality,Stylistic,3.4206576347351074,3.4369277954101562,0.016270160675048828,0.016270160675048828
9996C0482579,4,BERT,P1_lexical_formality,Stylistic,4.2729339599609375,4.195754051208496,-0.0771799087524414,0.0771799087524414
3B463A4C358F,3,BERT,P1_lexical_formality,Stylistic,3.7880146503448486,3.794001340866089,0.005986690521240234,0.005986690521240234
75A181667B98,5,BERT,P1_lexical_formality,Stylistic,4.922245979309082,4.868730545043945,-0.05351543426513672,0.05351543426513672
D036DAA5DC63,3,BERT,P1_lexical_formality,Stylistic,3.075718879699707,3.0848538875579834,0.009135007858276367,0.009135007858276367
8B145217B17B,3,BERT,P1_lexical_formality,Stylistic,2.8528993129730225,2.848125696182251,-0.004773616790771484,0.004773616790771484
D6AAE9DC566D,4,BERT,P1_lexical_formality,Stylistic,4.201237678527832,4.240886211395264,0.03964853286743164,0.03964853286743164
CBEEDF9495E2,3,BERT,P1_lexical_formality,Stylistic,2.807903289794922,2.764434337615967,-0.04346895217895508,0.04346895217895508
47185B1F5C2A,3,BERT,P1_lexical_formality,Stylistic,2.981289863586426,2.980856418609619,-0.0004334449768066406,0.0004334449768066406
159FF32192C1,5,BERT,P1_lexical_formality,Stylistic,4.846799850463867,4.877707481384277,0.030907630920410156,0.030907630920410156
EE58AD6297E3,4,BERT,P1_lexical_formality,Stylistic,4.094862937927246,4.0888872146606445,-0.0059757232666015625,0.0059757232666015625
45FB831B9EFA,5,BERT,P1_lexical_formality,Stylistic,4.808290481567383,4.8139519691467285,0.005661487579345703,0.005661487579345703
372F4B66B279,5,BERT,P1_lexical_formality,Stylistic,4.7668561935424805,4.790067672729492,0.02321147918701172,0.02321147918701172
80A47F12C215,4,BERT,P1_lexical_formality,Stylistic,3.910024642944336,3.903146743774414,-0.006877899169921875,0.006877899169921875
9CDD382C7FD0,4,BERT,P1_lexical_formality,Stylistic,4.582332611083984,4.493455410003662,-0.08887720108032227,0.08887720108032227
812B06A6EFC4,4,BERT,P1_lexical_formality,Stylistic,3.491548538208008,3.4883196353912354,-0.003228902816772461,0.003228902816772461
8DB4751C05A1,3,BERT,P1_lexical_formality,Stylistic,3.4281795024871826,3.423074722290039,-0.005104780197143555,0.005104780197143555
0300455258CB,2,BERT,P1_lexical_formality,Stylistic,2.5833942890167236,2.5883023738861084,0.004908084869384766,0.004908084869384766
BFA4685DCDC6,4,BERT,P1_lexical_formality,Stylistic,4.274413108825684,4.136513710021973,-0.13789939880371094,0.13789939880371094
B67C452749B8,5,BERT,P1_lexical_formality,Stylistic,4.808471202850342,4.725637435913086,-0.08283376693725586,0.08283376693725586
6CC267680CD2,5,BERT,P1_lexical_formality,Stylistic,4.459105014801025,4.456497669219971,-0.0026073455810546875,0.0026073455810546875
65CD7CF594DB,3,BERT,P1_lexical_formality,Stylistic,3.6739368438720703,3.549354076385498,-0.12458276748657227,0.12458276748657227
07E4962801FC,3,BERT,P1_lexical_formality,Stylistic,3.185661554336548,3.1766414642333984,-0.009020090103149414,0.009020090103149414
E86C6679AAF2,3,BERT,P1_lexical_formality,Stylistic,2.6317102909088135,2.5526442527770996,-0.07906603813171387,0.07906603813171387
102491185DE3,4,BERT,P1_lexical_formality,Stylistic,3.9476466178894043,3.9030466079711914,-0.04460000991821289,0.04460000991821289
60E368CF51B8,4,BERT,P1_lexical_formality,Stylistic,3.754082441329956,3.751525640487671,-0.0025568008422851562,0.0025568008422851562
6DE03443CD95,3,BERT,P1_lexical_formality,Stylistic,3.1488120555877686,3.153653144836426,0.0048410892486572266,0.0048410892486572266
C2135455106D,3,BERT,P1_lexical_formality,Stylistic,3.0066330432891846,3.0319576263427734,0.025324583053588867,0.025324583053588867
D0B25FD48780,4,BERT,P1_lexical_formality,Stylistic,4.049313545227051,4.002005100250244,-0.04730844497680664,0.04730844497680664
E7C2FE6B860D,4,BERT,P1_lexical_formality,Stylistic,4.936588287353516,4.880072593688965,-0.05651569366455078,0.05651569366455078
42BCE55192A0,4,BERT,P1_lexical_formality,Stylistic,3.6189980506896973,3.636704921722412,0.017706871032714844,0.017706871032714844
6CD55BD836C3,3,BERT,P1_lexical_formality,Stylistic,2.820897340774536,2.8180177211761475,-0.002879619598388672,0.002879619598388672
F91704A35E31,4,BERT,P1_lexical_formality,Stylistic,3.766512393951416,3.786904811859131,0.020392417907714844,0.020392417907714844
A89E289BE3EC,4,BERT,P1_lexical_formality,Stylistic,3.9410436153411865,3.929182291030884,-0.011861324310302734,0.011861324310302734
3D1C987B7AB2,4,BERT,P1_lexical_formality,Stylistic,4.68472957611084,4.686250686645508,0.0015211105346679688,0.0015211105346679688
2B49B48C3B2C,4,BERT,P1_lexical_formality,Stylistic,3.83553147315979,3.891472339630127,0.055940866470336914,0.055940866470336914
CED57435BA0B,4,BERT,P1_lexical_formality,Stylistic,4.570420265197754,4.5440354347229,-0.026384830474853516,0.026384830474853516
37334F0182B8,3,BERT,P1_lexical_formality,Stylistic,2.7149431705474854,2.757038116455078,0.04209494590759277,0.04209494590759277
4F308AFCC759,5,BERT,P1_lexical_formality,Stylistic,4.580615997314453,4.555707931518555,-0.024908065795898438,0.024908065795898438
5E0A963CC199,3,BERT,P1_lexical_formality,Stylistic,3.1493520736694336,3.1430115699768066,-0.006340503692626953,0.006340503692626953
8FE8D9C4D122,4,BERT,P1_lexical_formality,Stylistic,4.6388139724731445,4.655433654785156,0.01661968231201172,0.01661968231201172
D236B403D7EE,3,BERT,P1_lexical_formality,Stylistic,3.0527145862579346,3.0060908794403076,-0.04662370681762695,0.04662370681762695
BCDD31180F50,3,BERT,P1_lexical_formality,Stylistic,2.9592714309692383,2.949542999267578,-0.009728431701660156,0.009728431701660156
BA8A33501B62,2,BERT,P1_lexical_formality,Stylistic,2.321927070617676,2.3768386840820312,0.05491161346435547,0.05491161346435547
88808F360054,5,BERT,P1_lexical_formality,Stylistic,4.771790504455566,4.722108364105225,-0.0496821403503418,0.0496821403503418
FA5CE3A393CF,5,BERT,P1_lexical_formality,Stylistic,4.982564926147461,4.938085556030273,-0.0444793701171875,0.0444793701171875
75AADDF98A77,6,BERT,P1_lexical_formality,Stylistic,4.65248966217041,4.644085884094238,-0.008403778076171875,0.008403778076171875
548A0120A1CA,5,BERT,P1_lexical_formality,Stylistic,4.75129508972168,4.670635223388672,-0.08065986633300781,0.08065986633300781
BEDE9BA3773B,5,BERT,P1_lexical_formality,Stylistic,4.888851165771484,4.869865417480469,-0.018985748291015625,0.018985748291015625
E3C8416D1A46,3,BERT,P1_lexical_formality,Stylistic,3.764531373977661,3.753741979598999,-0.01078939437866211,0.01078939437866211
952F78B59D87,3,BERT,P1_lexical_formality,Stylistic,3.162534475326538,3.1318247318267822,-0.03070974349975586,0.03070974349975586
5836F167C056,3,BERT,P1_lexical_formality,Stylistic,3.8766980171203613,3.8904783725738525,0.013780355453491211,0.013780355453491211
F83073754B6E,4,BERT,P1_lexical_formality,Stylistic,4.6750383377075195,4.67334508895874,-0.0016932487487792969,0.0016932487487792969
D7CA38DCCAF5,4,BERT,P1_lexical_formality,Stylistic,4.415836334228516,4.458648681640625,0.042812347412109375,0.042812347412109375
C2E33FCEC470,4,BERT,P1_lexical_formality,Stylistic,3.4836862087249756,3.47279691696167,-0.010889291763305664,0.010889291763305664
2FAD5F89D267,4,BERT,P1_lexical_formality,Stylistic,3.8704347610473633,3.8651676177978516,-0.005267143249511719,0.005267143249511719
4B9EE24A57EB,4,BERT,P1_lexical_formality,Stylistic,4.688751697540283,4.639980316162109,-0.04877138137817383,0.04877138137817383
367111CA290A,4,BERT,P1_lexical_formality,Stylistic,4.38602876663208,4.400629997253418,0.01460123062133789,0.01460123062133789
88B8F8666DA0,2,BERT,P1_lexical_formality,Stylistic,3.6407604217529297,3.5538763999938965,-0.0868840217590332,0.0868840217590332
C2842810D3F4,3,BERT,P1_lexical_formality,Stylistic,4.138461112976074,4.147834777832031,0.009373664855957031,0.009373664855957031
0BED0C651932,5,BERT,P1_lexical_formality,Stylistic,4.871897220611572,4.6662397384643555,-0.2056574821472168,0.2056574821472168
49D008420FDE,3,BERT,P1_lexical_formality,Stylistic,3.6577439308166504,3.6507515907287598,-0.006992340087890625,0.006992340087890625
780F45FB6F2D,4,BERT,P1_lexical_formality,Stylistic,3.9741361141204834,3.9503777027130127,-0.023758411407470703,0.023758411407470703
F1860C4149BF,3,BERT,P1_lexical_formality,Stylistic,3.5090229511260986,3.5160791873931885,0.007056236267089844,0.007056236267089844
F2FA6B69F481,2,BERT,P1_lexical_formality,Stylistic,2.1373343467712402,2.1629226207733154,0.025588274002075195,0.025588274002075195
B883B02C3638,3,BERT,P1_lexical_formality,Stylistic,2.437344551086426,2.474137306213379,0.036792755126953125,0.036792755126953125
4E1C636ABEAD,2,BERT,P1_lexical_formality,Stylistic,3.5914998054504395,3.5960755348205566,0.0045757293701171875,0.0045757293701171875
85B22ACB7FBC,3,BERT,P1_lexical_formality,Stylistic,3.6345090866088867,3.651405096054077,0.01689600944519043,0.01689600944519043
29DD536C98FA,4,BERT,P1_lexical_formality,Stylistic,3.889904737472534,3.9143478870391846,0.02444314956665039,0.02444314956665039
D30E609DA439,3,BERT,P1_lexical_formality,Stylistic,3.428028106689453,3.373159408569336,-0.05486869812011719,0.05486869812011719
0027FC00C35B,6,BERT,P1_lexical_formality,Stylistic,4.825507164001465,4.75115966796875,-0.07434749603271484,0.07434749603271484
81F537995AC6,3,BERT,P1_lexical_formality,Stylistic,2.234071731567383,2.229879856109619,-0.004191875457763672,0.004191875457763672
6F101B276EB1,3,BERT,P1_lexical_formality,Stylistic,3.6658151149749756,3.805588483810425,0.13977336883544922,0.13977336883544922
CBB6B78B7E7D,4,BERT,P1_lexical_formality,Stylistic,3.404303789138794,3.3970537185668945,-0.007250070571899414,0.007250070571899414
F4A2ED61E8CA,4,BERT,P1_lexical_formality,Stylistic,3.864199638366699,3.8542635440826416,-0.009936094284057617,0.009936094284057617
4886EA04CCB8,4,BERT,P1_lexical_formality,Stylistic,3.723806858062744,3.686662435531616,-0.03714442253112793,0.03714442253112793
28E2327785FC,5,BERT,P1_lexical_formality,Stylistic,4.526565074920654,4.509056091308594,-0.017508983612060547,0.017508983612060547
02DD203E0599,3,BERT,P1_lexical_formality,Stylistic,3.0995330810546875,3.1190757751464844,0.019542694091796875,0.019542694091796875
2D49C0B1DE8E,4,BERT,P1_lexical_formality,Stylistic,4.207233905792236,4.175457954406738,-0.03177595138549805,0.03177595138549805
7ACEACD37436,4,BERT,P1_lexical_formality,Stylistic,4.089029788970947,4.069215774536133,-0.019814014434814453,0.019814014434814453
10B14FD9E811,5,BERT,P1_lexical_formality,Stylistic,4.058435440063477,4.102458953857422,0.04402351379394531,0.04402351379394531
B7EF8F40B761,3,BERT,P1_lexical_formality,Stylistic,3.586843967437744,3.5547213554382324,-0.03212261199951172,0.03212261199951172
A237B06D5FFF,4,BERT,P1_lexical_formality,Stylistic,3.8626632690429688,3.8892335891723633,0.02657032012939453,0.02657032012939453
DD92C238873F,3,BERT,P1_lexical_formality,Stylistic,3.0053794384002686,2.967556953430176,-0.03782248497009277,0.03782248497009277
C9A11B5CEEAD,4,BERT,P1_lexical_formality,Stylistic,4.376120567321777,4.32388973236084,-0.0522308349609375,0.0522308349609375
E5F929B40FB9,4,BERT,P1_lexical_formality,Stylistic,4.55842924118042,4.532694339752197,-0.025734901428222656,0.025734901428222656
2C66292169DC,3,BERT,P1_lexical_formality,Stylistic,3.4249963760375977,3.412313222885132,-0.01268315315246582,0.01268315315246582
5B9D21C6B379,4,BERT,P1_lexical_formality,Stylistic,4.4544854164123535,4.394105911254883,-0.0603795051574707,0.0603795051574707
2FB13DEA0047,4,BERT,P1_lexical_formality,Stylistic,4.850947380065918,4.784430503845215,-0.06651687622070312,0.06651687622070312
72E99FD177CC,3,BERT,P1_lexical_formality,Stylistic,3.414616823196411,3.455613851547241,0.04099702835083008,0.04099702835083008
6C8D8C5145DB,4,BERT,P1_lexical_formality,Stylistic,3.957037925720215,3.951378583908081,-0.005659341812133789,0.005659341812133789
A6527612255D,3,BERT,P1_lexical_formality,Stylistic,3.092015504837036,3.072223424911499,-0.01979207992553711,0.01979207992553711
7EA3E3CAB822,4,BERT,P1_lexical_formality,Stylistic,3.5631799697875977,3.5532736778259277,-0.009906291961669922,0.009906291961669922
2513771E4659,2,BERT,P1_lexical_formality,Stylistic,3.3689465522766113,3.247476100921631,-0.12147045135498047,0.12147045135498047
36BE571760C0,5,BERT,P1_lexical_formality,Stylistic,4.696045398712158,4.651374340057373,-0.044671058654785156,0.044671058654785156
A77A02D1BD00,3,BERT,P1_lexical_formality,Stylistic,2.972309112548828,3.0011720657348633,0.028862953186035156,0.028862953186035156
E362A8296E6F,5,BERT,P1_lexical_formality,Stylistic,4.961029052734375,4.969290733337402,0.008261680603027344,0.008261680603027344
8E4D2C7A75EF,4,BERT,P1_lexical_formality,Stylistic,3.9406580924987793,3.831051826477051,-0.10960626602172852,0.10960626602172852
838BAD699C4E,3,BERT,P1_lexical_formality,Stylistic,3.3760151863098145,3.3511548042297363,-0.024860382080078125,0.024860382080078125
A2A4548C52DA,4,BERT,P1_lexical_formality,Stylistic,4.310907363891602,4.314784049987793,0.0038766860961914062,0.0038766860961914062
6D2AD3027292,5,BERT,P1_lexical_formality,Stylistic,4.859021186828613,4.8280839920043945,-0.03093719482421875,0.03093719482421875
16FE5612C66E,6,BERT,P1_lexical_formality,Stylistic,5.957332611083984,5.871944904327393,-0.0853877067565918,0.0853877067565918
62185A8460AB,3,BERT,P1_lexical_formality,Stylistic,2.868483066558838,2.849984645843506,-0.01849842071533203,0.01849842071533203
2F5CC78714C6,3,BERT,P1_lexical_formality,Stylistic,3.546891212463379,3.5312604904174805,-0.015630722045898438,0.015630722045898438
B60A2DC4B93C,4,BERT,P1_lexical_formality,Stylistic,5.009909152984619,4.9830241203308105,-0.026885032653808594,0.026885032653808594
D6D8305B85C3,6,BERT,P1_lexical_formality,Stylistic,4.839764595031738,4.78903865814209,-0.05072593688964844,0.05072593688964844
A2B0C80404FD,4,BERT,P1_lexical_formality,Stylistic,3.7680201530456543,3.7418854236602783,-0.026134729385375977,0.026134729385375977
BB2744686A59,4,BERT,P1_lexical_formality,Stylistic,3.7648422718048096,3.744586944580078,-0.020255327224731445,0.020255327224731445
A9406C031440,2,BERT,P1_lexical_formality,Stylistic,2.4603400230407715,2.5110039710998535,0.05066394805908203,0.05066394805908203
44FA8A8A18F0,4,BERT,P1_lexical_formality,Stylistic,4.727420806884766,4.632640838623047,-0.09477996826171875,0.09477996826171875
5DD3A198CF10,5,BERT,P1_lexical_formality,Stylistic,5.327354907989502,5.314816951751709,-0.012537956237792969,0.012537956237792969
7D1D5A567625,4,BERT,P1_lexical_formality,Stylistic,4.512823104858398,4.430641174316406,-0.08218193054199219,0.08218193054199219
